credit_id,customer_id,credit_state,reserved_date,consumed_date,id_request
C1070-17723,1070,consumed,2024-11-01,2024-11-14,REQ00024
C1070-17724,1070,consumed,2024-11-23,2024-11-28,REQ00353
C1070-17725,1070,consumed,2024-11-27,2024-12-06,REQ00353
C1070-17726,1070,consumed,2024-05-03,2024-05-05,REQ00202
C1070-17727,1070,consumed,2024-09-02,2024-09-27,REQ00444
C1070-17728,1070,consumed,2025-08-23,2025-08-31,REQ00353
C1070-17729,1070,consumed,2025-06-04,2025-06-29,REQ00444
C1070-17730,1070,consumed,2025-01-29,2025-02-02,REQ00239
C1070-17731,1070,consumed,2024-03-03,2024-03-14,REQ00353
C1070-17732,1070,consumed,2025-07-20,2025-08-03,REQ00024
C1070-17733,1070,consumed,2025-05-10,2025-05-11,REQ00353
C1070-17734,1070,consumed,2024-08-27,2024-09-26,REQ00024
C1070-17735,1070,consumed,2024-10-02,2024-10-20,REQ00444
C1071-42285,1071,available,,,
C1071-42286,1071,available,,,
C1071-42287,1071,available,,,
C1071-42288,1071,available,,,
C1071-42289,1071,available,,,
C1071-42290,1071,available,,,
C1071-42291,1071,available,,,
C1071-42292,1071,available,,,
C1071-42293,1071,available,,,
C1071-42294,1071,available,,,
C1071-42295,1071,available,,,
C1072-95400,1072,available,,,
C1072-95401,1072,available,,,
C1072-95402,1072,available,,,
C1072-95403,1072,available,,,
C1072-95404,1072,available,,,
C1072-95405,1072,available,,,
C1072-95406,1072,available,,,
C1072-95407,1072,available,,,
C1072-95408,1072,available,,,
C1072-95409,1072,available,,,
C1072-95410,1072,available,,,
C1072-95411,1072,available,,,
C1072-95412,1072,available,,,
C1072-95413,1072,available,,,
C1072-95414,1072,available,,,
C1072-95415,1072,available,,,
C1072-95416,1072,consumed,2024-05-08,2024-05-18,REQ00264
C1072-95417,1072,consumed,2025-02-20,2025-03-07,REQ00034
C1072-95418,1072,consumed,2025-05-27,2025-06-03,REQ00360
C1072-95419,1072,consumed,2024-05-25,2024-06-06,REQ00264
C1072-95420,1072,consumed,2024-06-21,2024-07-17,REQ00060
C1072-95421,1072,consumed,2025-07-04,2025-07-18,REQ00264
C1072-95422,1072,consumed,2025-04-07,2025-04-09,REQ00034
C1072-95423,1072,consumed,2025-04-20,2025-05-17,REQ00264
C1072-95424,1072,consumed,2024-10-23,2024-11-13,REQ00060
C1072-95425,1072,consumed,2024-01-01,2024-01-03,REQ00138
C1072-95426,1072,consumed,2024-10-06,2024-10-26,REQ00107
C1072-95427,1072,consumed,2025-01-24,2025-02-05,REQ00360
C1072-95428,1072,consumed,2024-08-05,2024-08-24,REQ00360
C1072-95429,1072,consumed,2025-06-06,2025-06-16,REQ00034
C1072-95430,1072,consumed,2024-06-14,2024-07-08,REQ00264
C1072-95431,1072,consumed,2025-07-30,2025-08-02,REQ00107
C1072-95432,1072,consumed,2024-04-01,2024-04-14,REQ00343
C1072-95433,1072,consumed,2024-05-05,2024-06-01,REQ00060
C1072-95434,1072,consumed,2025-07-23,2025-08-01,REQ00138
C1072-95435,1072,consumed,2024-08-03,2024-08-23,REQ00264
C1072-95436,1072,consumed,2024-11-21,2024-12-20,REQ00343
C1072-95437,1072,consumed,2024-12-16,2025-01-06,REQ00107
C1072-95438,1072,consumed,2025-04-08,2025-04-17,REQ00060
C1072-95439,1072,consumed,2024-11-25,2024-12-06,REQ00060
C1073-88579,1073,available,,,
C1073-88580,1073,available,,,
C1073-88581,1073,available,,,
C1073-88582,1073,available,,,
C1073-88583,1073,available,,,
C1073-88584,1073,available,,,
C1073-88585,1073,available,,,
C1073-88586,1073,reserved,2024-12-02,,REQ00011
C1073-88587,1073,reserved,2024-05-16,,REQ00408
C1073-88588,1073,reserved,2024-01-03,,REQ00232
C1073-88589,1073,reserved,2025-05-02,,REQ00011
C1073-88590,1073,reserved,2024-01-10,,REQ00408
C1073-88591,1073,reserved,2024-06-26,,REQ00165
C1073-88592,1073,reserved,2025-07-23,,REQ00408
C1073-88593,1073,reserved,2025-05-15,,REQ00468
C1073-88594,1073,reserved,2025-02-06,,REQ00232
C1073-88595,1073,reserved,2024-03-24,,REQ00468
C1073-88596,1073,reserved,2025-10-26,,REQ00408
C1073-88597,1073,reserved,2024-03-20,,REQ00232
C1073-88598,1073,consumed,2024-02-01,2024-03-01,REQ00468
C1073-88599,1073,consumed,2025-03-31,2025-04-22,REQ00011
C1073-88600,1073,consumed,2024-12-27,2025-01-23,REQ00165
C1073-88601,1073,consumed,2025-09-07,2025-09-19,REQ00165
C1073-88602,1073,consumed,2024-06-30,2024-07-27,REQ00468
C1073-88603,1073,consumed,2024-01-09,2024-01-13,REQ00165
C1073-88604,1073,consumed,2025-01-14,2025-02-13,REQ00051
C1073-88605,1073,consumed,2025-03-31,2025-04-01,REQ00051
C1073-88606,1073,consumed,2024-01-21,2024-02-15,REQ00111
C1073-88607,1073,consumed,2025-01-01,2025-01-08,REQ00011
C1073-88608,1073,consumed,2025-09-20,2025-10-11,REQ00111
C1073-88609,1073,consumed,2024-08-14,2024-08-22,REQ00165
C1073-88610,1073,consumed,2025-01-06,2025-01-08,REQ00111
C1073-88611,1073,consumed,2025-05-19,2025-06-17,REQ00408
C1073-88612,1073,consumed,2025-09-12,2025-09-19,REQ00011
C1074-93681,1074,available,,,
C1074-93682,1074,available,,,
C1074-93683,1074,consumed,2025-02-09,2025-02-13,REQ00397
C1074-93684,1074,consumed,2025-08-05,2025-08-22,REQ00397
C1074-93685,1074,consumed,2024-06-23,2024-07-11,REQ00114
C1074-93686,1074,consumed,2025-08-02,2025-08-24,REQ00488
C1074-93687,1074,consumed,2025-09-09,2025-09-28,REQ00114
C1074-93688,1074,consumed,2024-03-07,2024-03-26,REQ00114
C1074-93689,1074,consumed,2024-03-07,2024-03-12,REQ00397
C1074-93690,1074,consumed,2025-08-06,2025-09-03,REQ00114
C1074-93691,1074,consumed,2025-06-19,2025-07-13,REQ00397
C1074-93692,1074,consumed,2024-07-15,2024-08-12,REQ00488
C1074-93693,1074,consumed,2024-01-24,2024-02-16,REQ00488
C1074-93694,1074,consumed,2025-06-29,2025-07-19,REQ00397
C1074-93695,1074,consumed,2025-07-27,2025-08-25,REQ00397
C1074-93696,1074,consumed,2024-01-03,2024-01-17,REQ00488
C1074-93697,1074,consumed,2024-02-23,2024-03-22,REQ00397
C1075-63330,1075,consumed,2024-10-07,2024-10-11,REQ00387
C1075-63331,1075,consumed,2025-04-22,2025-05-08,REQ00210
C1075-63332,1075,consumed,2025-06-13,2025-07-08,REQ00016
C1075-63333,1075,consumed,2024-08-17,2024-08-19,REQ00210
C1075-63334,1075,consumed,2025-03-06,2025-03-24,REQ00339
C1075-63335,1075,consumed,2024-11-19,2024-11-20,REQ00339
C1075-63336,1075,consumed,2024-07-18,2024-07-29,REQ00016
C1075-63337,1075,consumed,2025-08-08,2025-09-03,REQ00016
C1075-63338,1075,consumed,2024-08-19,2024-09-11,REQ00339
C1075-63339,1075,consumed,2024-03-17,2024-04-16,REQ00059
C1075-63340,1075,consumed,2024-07-20,2024-07-26,REQ00210
C1075-63341,1075,consumed,2024-11-14,2024-11-17,REQ00016
C1075-63342,1075,consumed,2024-01-29,2024-02-14,REQ00339
C1075-63343,1075,consumed,2024-01-25,2024-02-13,REQ00210
C1075-63344,1075,consumed,2024-09-13,2024-09-21,REQ00016
C1075-63345,1075,consumed,2025-04-29,2025-05-07,REQ00210
C1075-63346,1075,consumed,2024-02-25,2024-03-23,REQ00210
C1075-63347,1075,consumed,2025-06-16,2025-07-12,REQ00059
C1075-63348,1075,consumed,2024-03-15,2024-04-09,REQ00387
C1075-63349,1075,consumed,2025-09-26,2025-10-11,REQ00016
C1075-63350,1075,consumed,2025-10-02,2025-10-17,REQ00387
C1075-63351,1075,consumed,2024-05-07,2024-05-10,REQ00016
C1075-63352,1075,consumed,2024-02-04,2024-02-17,REQ00210
C1075-63353,1075,consumed,2024-03-07,2024-04-02,REQ00059
C1075-63354,1075,consumed,2024-03-04,2024-04-03,REQ00339
C1075-63355,1075,consumed,2024-02-26,2024-03-07,REQ00387
C1075-63356,1075,consumed,2025-10-03,2025-10-17,REQ00016
C1075-63357,1075,consumed,2024-04-14,2024-05-06,REQ00016
C1075-63358,1075,consumed,2025-07-26,2025-07-28,REQ00210
C1075-63359,1075,consumed,2025-01-25,2025-02-07,REQ00016
C1075-63360,1075,consumed,2025-09-24,2025-10-19,REQ00339
C1075-63361,1075,consumed,2024-08-26,2024-09-23,REQ00387
C1076-69429,1076,available,,,
C1076-69430,1076,available,,,
C1076-69431,1076,available,,,
C1076-69432,1076,available,,,
C1076-69433,1076,available,,,
C1077-70844,1077,available,,,
C1077-70845,1077,available,,,
C1077-70846,1077,available,,,
C1077-70847,1077,available,,,
C1077-70848,1077,available,,,
C1077-70849,1077,available,,,
C1077-70850,1077,available,,,
C1077-70851,1077,available,,,
C1077-70852,1077,available,,,
C1077-70853,1077,available,,,
C1077-70854,1077,available,,,
C1077-70855,1077,available,,,
C1077-70856,1077,consumed,2025-03-14,2025-04-12,REQ00035
C1077-70857,1077,consumed,2024-12-13,2025-01-03,REQ00035
C1077-70858,1077,consumed,2025-04-09,2025-04-26,REQ00282
C1077-70859,1077,consumed,2025-08-24,2025-08-31,REQ00035
C1077-70860,1077,consumed,2024-04-15,2024-04-16,REQ00035
C1077-70861,1077,consumed,2025-08-30,2025-09-25,REQ00063
C1077-70862,1077,consumed,2025-08-09,2025-08-14,REQ00282
C1077-70863,1077,consumed,2024-12-29,2025-01-12,REQ00401
C1077-70864,1077,consumed,2025-09-27,2025-10-12,REQ00063
C1077-70865,1077,consumed,2024-09-05,2024-09-10,REQ00035
C1077-70866,1077,consumed,2024-03-02,2024-03-07,REQ00282
C1077-70867,1077,consumed,2025-08-21,2025-09-04,REQ00282
C1077-70868,1077,consumed,2024-11-14,2024-12-03,REQ00063
C1077-70869,1077,consumed,2024-05-30,2024-06-15,REQ00282
C1077-70870,1077,consumed,2025-09-09,2025-09-20,REQ00282
C1077-70871,1077,consumed,2025-01-12,2025-01-13,REQ00063
C1077-70872,1077,consumed,2024-02-28,2024-03-07,REQ00035
C1078-55064,1078,available,,,
C1078-55065,1078,available,,,
C1078-55066,1078,available,,,
C1078-55067,1078,available,,,
C1078-55068,1078,available,,,
C1078-55069,1078,available,,,
C1078-55070,1078,reserved,2024-07-19,,REQ00037
C1078-55071,1078,reserved,2025-10-17,,REQ00037
C1078-55072,1078,reserved,2024-03-11,,REQ00082
C1078-55073,1078,reserved,2024-07-12,,REQ00260
C1078-55074,1078,reserved,2025-05-02,,REQ00260
C1078-55075,1078,reserved,2025-04-23,,REQ00260
C1078-55076,1078,reserved,2024-12-05,,REQ00260
C1078-55077,1078,reserved,2025-08-02,,REQ00082
C1078-55078,1078,reserved,2025-09-22,,REQ00082
C1078-55079,1078,reserved,2025-03-04,,REQ00082
C1078-55080,1078,reserved,2024-06-15,,REQ00037
C1078-55081,1078,consumed,2025-04-10,2025-05-09,REQ00037
C1078-55082,1078,consumed,2025-05-22,2025-05-30,REQ00037
C1078-55083,1078,consumed,2024-08-16,2024-09-08,REQ00037
C1078-55084,1078,consumed,2025-04-22,2025-05-12,REQ00037
C1078-55085,1078,consumed,2024-09-01,2024-09-17,REQ00260
C1078-55086,1078,consumed,2024-12-05,2024-12-31,REQ00260
C1078-55087,1078,consumed,2025-01-19,2025-01-26,REQ00082
C1078-55088,1078,consumed,2024-07-07,2024-08-03,REQ00037
C1078-55089,1078,consumed,2025-01-06,2025-01-07,REQ00037
C1078-55090,1078,consumed,2025-01-01,2025-01-02,REQ00260
C1078-55091,1078,consumed,2024-04-27,2024-05-02,REQ00082
C1078-55092,1078,consumed,2025-03-26,2025-04-02,REQ00260
C1078-55093,1078,consumed,2025-08-22,2025-09-21,REQ00082
C1078-55094,1078,consumed,2024-02-14,2024-02-15,REQ00037
C1078-55095,1078,consumed,2024-07-21,2024-07-31,REQ00037
C1079-44340,1079,available,,,
C1079-44341,1079,available,,,
C1079-44342,1079,consumed,2024-06-27,2024-07-08,REQ00477
C1079-44343,1079,consumed,2024-09-08,2024-09-14,REQ00228
C1079-44344,1079,consumed,2024-01-23,2024-01-29,REQ00271
C1079-44345,1079,consumed,2024-04-13,2024-04-14,REQ00228
C1079-44346,1079,consumed,2025-01-23,2025-02-13,REQ00017
C1079-44347,1079,consumed,2024-12-12,2025-01-11,REQ00228
C1079-44348,1079,consumed,2024-11-08,2024-11-23,REQ00228
C1079-44349,1079,consumed,2025-01-13,2025-02-08,REQ00271
C1079-44350,1079,consumed,2024-06-24,2024-07-11,REQ00477
C1079-44351,1079,consumed,2025-03-20,2025-04-18,REQ00017
C1079-44352,1079,consumed,2024-05-01,2024-05-06,REQ00228
C1079-44353,1079,consumed,2024-07-13,2024-07-20,REQ00477
C1079-44354,1079,consumed,2025-01-22,2025-02-14,REQ00271
C1079-44355,1079,consumed,2024-11-21,2024-12-11,REQ00355
C1079-44356,1079,consumed,2024-09-07,2024-10-07,REQ00017
C1079-44357,1079,consumed,2025-09-22,2025-10-11,REQ00228
C1079-44358,1079,consumed,2025-07-02,2025-07-12,REQ00228
C1080-42397,1080,consumed,2024-02-24,2024-03-16,REQ00441
C1080-42398,1080,consumed,2024-05-09,2024-06-06,REQ00441
C1080-42399,1080,consumed,2024-08-02,2024-08-26,REQ00004
C1080-42400,1080,consumed,2025-04-26,2025-05-22,REQ00004
C1080-42401,1080,consumed,2024-06-20,2024-07-07,REQ00441
C1080-42402,1080,consumed,2025-06-05,2025-06-17,REQ00441
C1080-42403,1080,consumed,2025-06-15,2025-06-30,REQ00004
C1080-42404,1080,consumed,2024-11-25,2024-12-18,REQ00441
C1080-42405,1080,consumed,2025-06-22,2025-07-15,REQ00441
C1080-42406,1080,consumed,2025-05-21,2025-06-06,REQ00441
C1080-42407,1080,consumed,2025-08-18,2025-08-31,REQ00004
C1080-42408,1080,consumed,2024-07-31,2024-08-08,REQ00004
C1080-42409,1080,consumed,2025-04-07,2025-05-05,REQ00004
C1080-42410,1080,consumed,2025-02-09,2025-02-16,REQ00441
C1080-42411,1080,consumed,2025-03-11,2025-04-09,REQ00441
C1080-42412,1080,consumed,2025-08-08,2025-08-14,REQ00441
C1080-42413,1080,consumed,2024-09-17,2024-10-05,REQ00004
C1080-42414,1080,consumed,2024-05-17,2024-06-11,REQ00004
C1080-42415,1080,consumed,2024-10-29,2024-11-13,REQ00441
C1080-42416,1080,consumed,2024-08-23,2024-09-11,REQ00004
C1080-42417,1080,consumed,2025-04-21,2025-05-08,REQ00441
C1080-42418,1080,consumed,2025-03-12,2025-03-27,REQ00441
C1080-42419,1080,consumed,2025-03-18,2025-04-01,REQ00441
C1080-42420,1080,consumed,2025-05-24,2025-06-04,REQ00441
C1080-42421,1080,consumed,2025-01-26,2025-01-27,REQ00004
C1081-40643,1081,available,,,
C1081-40644,1081,available,,,
C1081-40645,1081,available,,,
C1081-40646,1081,available,,,
C1081-40647,1081,available,,,
C1081-40648,1081,available,,,
C1081-40649,1081,available,,,
C1081-40650,1081,available,,,
C1081-40651,1081,available,,,
C1081-40652,1081,available,,,
C1081-40653,1081,available,,,
C1081-40654,1081,available,,,
C1081-40655,1081,available,,,
C1081-40656,1081,available,,,
C1081-40657,1081,available,,,
C1081-40658,1081,available,,,
C1081-40659,1081,available,,,
C1081-40660,1081,available,,,
C1081-40661,1081,available,,,
C1081-40662,1081,available,,,
C1081-40663,1081,available,,,
C1081-40664,1081,available,,,
C1081-40665,1081,available,,,
C1081-40666,1081,available,,,
C1081-40667,1081,available,,,
C1081-40668,1081,available,,,
C1081-40669,1081,available,,,
C1081-40670,1081,available,,,
C1081-40671,1081,available,,,
C1081-40672,1081,available,,,
C1081-40673,1081,available,,,
C1081-40674,1081,available,,,
C1081-40675,1081,available,,,
C1082-94587,1082,available,,,
C1082-94588,1082,available,,,
C1082-94589,1082,available,,,
C1082-94590,1082,available,,,
C1082-94591,1082,available,,,
C1082-94592,1082,available,,,
C1082-94593,1082,available,,,
C1082-94594,1082,available,,,
C1082-94595,1082,consumed,2024-03-18,2024-03-30,REQ00197
C1082-94596,1082,consumed,2024-10-28,2024-11-24,REQ00409
C1082-94597,1082,consumed,2025-06-09,2025-06-27,REQ00459
C1082-94598,1082,consumed,2024-03-21,2024-04-16,REQ00227
C1082-94599,1082,consumed,2024-08-21,2024-08-25,REQ00197
C1082-94600,1082,consumed,2024-03-14,2024-03-26,REQ00197
C1082-94601,1082,consumed,2025-07-13,2025-07-20,REQ00227
C1082-94602,1082,consumed,2024-07-20,2024-08-11,REQ00227
C1082-94603,1082,consumed,2024-09-13,2024-09-23,REQ00459
C1082-94604,1082,consumed,2024-10-08,2024-10-15,REQ00459
C1082-94605,1082,consumed,2025-09-10,2025-09-15,REQ00459
C1082-94606,1082,consumed,2025-07-10,2025-08-09,REQ00227
C1082-94607,1082,consumed,2024-01-09,2024-02-03,REQ00227
C1083-55433,1083,available,,,
C1083-55434,1083,available,,,
C1083-55435,1083,available,,,
C1083-55436,1083,available,,,
C1083-55437,1083,available,,,
C1083-55438,1083,reserved,2025-02-17,,REQ00382
C1083-55439,1083,reserved,2025-08-16,,REQ00067
C1083-55440,1083,reserved,2025-04-28,,REQ00469
C1083-55441,1083,reserved,2024-06-01,,REQ00382
C1083-55442,1083,reserved,2024-08-21,,REQ00254
C1083-55443,1083,reserved,2024-08-02,,REQ00456
C1083-55444,1083,reserved,2024-08-27,,REQ00469
C1083-55445,1083,reserved,2025-08-24,,REQ00469
C1083-55446,1083,consumed,2025-04-24,2025-05-18,REQ00456
C1083-55447,1083,consumed,2024-12-14,2025-01-09,REQ00097
C1083-55448,1083,consumed,2024-11-16,2024-12-14,REQ00254
C1083-55449,1083,consumed,2025-03-15,2025-04-09,REQ00382
C1083-55450,1083,consumed,2024-08-02,2024-08-17,REQ00456
C1083-55451,1083,consumed,2025-07-25,2025-07-26,REQ00331
C1083-55452,1083,consumed,2024-05-22,2024-06-10,REQ00099
C1083-55453,1083,consumed,2024-11-08,2024-12-02,REQ00067
C1083-55454,1083,consumed,2025-05-26,2025-06-21,REQ00331
C1083-55455,1083,consumed,2024-12-13,2024-12-21,REQ00382
C1084-99884,1084,available,,,
C1084-99885,1084,available,,,
C1084-99886,1084,available,,,
C1084-99887,1084,consumed,2025-02-17,2025-03-14,REQ00494
C1084-99888,1084,consumed,2024-11-29,2024-12-18,REQ00489
C1084-99889,1084,consumed,2025-08-04,2025-08-30,REQ00489
C1084-99890,1084,consumed,2024-05-22,2024-05-27,REQ00494
C1084-99891,1084,consumed,2025-08-04,2025-08-25,REQ00494
C1084-99892,1084,consumed,2025-01-25,2025-02-01,REQ00494
C1084-99893,1084,consumed,2024-03-06,2024-03-24,REQ00494
C1084-99894,1084,consumed,2024-07-11,2024-07-27,REQ00489
C1084-99895,1084,consumed,2024-12-02,2024-12-21,REQ00494
C1084-99896,1084,consumed,2024-11-07,2024-11-10,REQ00489
C1084-99897,1084,consumed,2024-04-16,2024-05-08,REQ00489
C1084-99898,1084,consumed,2024-02-02,2024-02-29,REQ00494
C1084-99899,1084,consumed,2024-01-28,2024-02-03,REQ00489
C1084-99900,1084,consumed,2024-03-12,2024-04-11,REQ00494
C1084-99901,1084,consumed,2024-10-17,2024-10-24,REQ00489
C1084-99902,1084,consumed,2024-10-25,2024-11-16,REQ00489
C1084-99903,1084,consumed,2025-04-10,2025-04-12,REQ00494
C1084-99904,1084,consumed,2025-06-14,2025-06-15,REQ00489
C1084-99905,1084,consumed,2024-11-30,2024-12-28,REQ00494
C1084-99906,1084,consumed,2025-02-04,2025-02-10,REQ00489
C1084-99907,1084,consumed,2024-05-12,2024-05-30,REQ00494
C1084-99908,1084,consumed,2025-05-04,2025-05-28,REQ00489
C1084-99909,1084,consumed,2025-02-02,2025-03-03,REQ00489
C1084-99910,1084,consumed,2024-05-13,2024-06-10,REQ00489
C1084-99911,1084,consumed,2024-11-13,2024-11-27,REQ00494
C1084-99912,1084,consumed,2024-06-11,2024-07-01,REQ00494
C1084-99913,1084,consumed,2025-08-24,2025-08-31,REQ00494
C1084-99914,1084,consumed,2024-10-09,2024-10-16,REQ00489
C1084-99915,1084,consumed,2024-05-26,2024-06-10,REQ00489
C1085-89278,1085,consumed,2024-09-09,2024-09-26,
C1085-89279,1085,consumed,2024-12-02,2025-01-01,
C1085-89280,1085,consumed,2025-08-05,2025-09-03,
C1085-89281,1085,consumed,2025-05-17,2025-06-01,
C1085-89282,1085,consumed,2025-04-18,2025-05-07,
C1085-89283,1085,consumed,2024-02-10,2024-03-05,
C1085-89284,1085,consumed,2024-04-03,2024-04-13,
C1085-89285,1085,consumed,2025-04-12,2025-04-24,
C1085-89286,1085,consumed,2024-10-31,2024-11-13,
C1085-89287,1085,consumed,2025-09-19,2025-10-16,
C1085-89288,1085,consumed,2024-06-28,2024-07-12,
C1085-89289,1085,consumed,2024-09-12,2024-09-18,
C1085-89290,1085,consumed,2025-09-24,2025-10-18,
C1085-89291,1085,consumed,2025-03-18,2025-04-02,
C1085-89292,1085,consumed,2025-01-28,2025-02-27,
C1085-89293,1085,consumed,2024-07-06,2024-07-29,
C1085-89294,1085,consumed,2025-08-05,2025-08-09,
C1085-89295,1085,consumed,2025-02-06,2025-03-01,
C1085-89296,1085,consumed,2024-02-14,2024-02-22,
C1085-89297,1085,consumed,2024-06-10,2024-06-19,
C1085-89298,1085,consumed,2025-07-04,2025-07-14,
C1085-89299,1085,consumed,2024-03-09,2024-04-01,
C1085-89300,1085,consumed,2024-08-10,2024-09-09,
C1085-89301,1085,consumed,2025-05-20,2025-06-03,
C1085-89302,1085,consumed,2025-07-20,2025-07-24,
C1085-89303,1085,consumed,2025-01-12,2025-01-15,
C1085-89304,1085,consumed,2024-04-17,2024-05-04,
C1085-89305,1085,consumed,2024-11-29,2024-12-13,
C1085-89306,1085,consumed,2025-04-06,2025-04-12,
C1085-89307,1085,consumed,2024-09-15,2024-09-22,
C1086-15850,1086,available,,,
C1086-15851,1086,available,,,
C1086-15852,1086,available,,,
C1086-15853,1086,available,,,
C1086-15854,1086,available,,,
C1086-15855,1086,available,,,
C1086-15856,1086,available,,,
C1086-15857,1086,available,,,
C1086-15858,1086,available,,,
C1086-15859,1086,available,,,
C1086-15860,1086,available,,,
C1086-15861,1086,available,,,
C1086-15862,1086,available,,,
C1086-15863,1086,available,,,
C1086-15864,1086,available,,,
C1086-15865,1086,available,,,
C1086-15866,1086,available,,,
C1086-15867,1086,available,,,
C1086-15868,1086,available,,,
C1086-15869,1086,available,,,
C1086-15870,1086,available,,,
C1086-15871,1086,available,,,
C1086-15872,1086,available,,,
C1086-15873,1086,available,,,
C1086-15874,1086,available,,,
C1086-15875,1086,available,,,
C1086-15876,1086,available,,,
C1086-15877,1086,available,,,
C1086-15878,1086,available,,,
C1086-15879,1086,available,,,
C1086-15880,1086,available,,,
C1086-15881,1086,available,,,
C1086-15882,1086,available,,,
C1086-15883,1086,available,,,
C1086-15884,1086,available,,,
C1086-15885,1086,available,,,
C1086-15886,1086,available,,,
C1087-13501,1087,available,,,
C1087-13502,1087,available,,,
C1087-13503,1087,available,,,
C1087-13504,1087,available,,,
C1087-13505,1087,available,,,
C1087-13506,1087,available,,,
C1087-13507,1087,available,,,
C1087-13508,1087,available,,,
C1087-13509,1087,available,,,
C1087-13510,1087,available,,,
C1087-13511,1087,available,,,
C1087-13512,1087,available,,,
C1087-13513,1087,available,,,
C1087-13514,1087,available,,,
C1087-13515,1087,consumed,2024-03-15,2024-04-05,REQ00195
C1087-13516,1087,consumed,2025-04-17,2025-04-30,REQ00145
C1087-13517,1087,consumed,2025-02-12,2025-03-12,REQ00085
C1087-13518,1087,consumed,2025-02-10,2025-02-12,REQ00085
C1087-13519,1087,consumed,2024-09-13,2024-09-17,REQ00195
C1087-13520,1087,consumed,2024-05-19,2024-05-30,REQ00195
C1087-13521,1087,consumed,2025-04-20,2025-05-06,REQ00145
C1087-13522,1087,consumed,2024-03-10,2024-03-13,REQ00195
C1087-13523,1087,consumed,2024-09-05,2024-09-28,REQ00145
C1087-13524,1087,consumed,2024-05-23,2024-06-08,REQ00145
C1087-13525,1087,consumed,2024-06-14,2024-06-20,REQ00085
C1087-13526,1087,consumed,2025-09-13,2025-09-17,REQ00085
C1087-13527,1087,consumed,2024-10-28,2024-11-01,REQ00195
C1087-13528,1087,consumed,2025-02-04,2025-02-10,REQ00085
C1087-13529,1087,consumed,2024-01-12,2024-02-03,REQ00145
C1087-13530,1087,consumed,2024-06-06,2024-06-21,REQ00145
C1087-13531,1087,consumed,2024-07-01,2024-07-08,REQ00195
C1087-13532,1087,consumed,2024-02-05,2024-03-05,REQ00195
C1087-13533,1087,consumed,2025-06-29,2025-07-06,REQ00145
C1087-13534,1087,consumed,2024-02-18,2024-03-16,REQ00195
C1088-94018,1088,available,,,
C1088-94019,1088,available,,,
C1088-94020,1088,available,,,
C1088-94021,1088,available,,,
C1088-94022,1088,available,,,
C1088-94023,1088,available,,,
C1088-94024,1088,available,,,
C1088-94025,1088,available,,,
C1088-94026,1088,reserved,2024-04-15,,REQ00212
C1088-94027,1088,reserved,2024-11-11,,REQ00212
C1088-94028,1088,reserved,2024-02-23,,REQ00345
C1088-94029,1088,reserved,2024-01-05,,REQ00028
C1088-94030,1088,reserved,2025-01-21,,REQ00028
C1088-94031,1088,reserved,2024-09-12,,REQ00212
C1088-94032,1088,reserved,2024-09-01,,REQ00028
C1088-94033,1088,reserved,2024-04-03,,REQ00028
C1088-94034,1088,reserved,2025-03-07,,REQ00028
C1088-94035,1088,reserved,2024-01-15,,REQ00212
C1088-94036,1088,reserved,2024-07-15,,REQ00345
C1088-94037,1088,reserved,2024-03-05,,REQ00028
C1088-94038,1088,reserved,2024-04-08,,REQ00345
C1088-94039,1088,consumed,2024-06-20,2024-07-14,REQ00028
C1088-94040,1088,consumed,2024-02-15,2024-02-29,REQ00345
C1088-94041,1088,consumed,2024-04-20,2024-05-17,REQ00212
C1088-94042,1088,consumed,2024-11-26,2024-12-14,REQ00345
C1088-94043,1088,consumed,2024-07-13,2024-08-02,REQ00028
C1088-94044,1088,consumed,2025-07-08,2025-07-21,REQ00212
C1088-94045,1088,consumed,2024-05-03,2024-05-11,REQ00028
C1088-94046,1088,consumed,2024-04-18,2024-04-30,REQ00212
C1088-94047,1088,consumed,2024-06-26,2024-06-27,REQ00212
C1088-94048,1088,consumed,2024-11-19,2024-11-20,REQ00212
C1088-94049,1088,consumed,2024-08-05,2024-08-20,REQ00028
C1088-94050,1088,consumed,2024-03-08,2024-03-30,REQ00212
C1088-94051,1088,consumed,2025-09-30,2025-10-12,REQ00028
C1088-94052,1088,consumed,2024-03-09,2024-04-07,REQ00028
C1088-94053,1088,consumed,2025-02-24,2025-03-06,REQ00345
C1088-94054,1088,consumed,2025-05-26,2025-05-30,REQ00345
C1088-94055,1088,consumed,2025-07-03,2025-07-29,REQ00345
C1089-43022,1089,available,,,
C1089-43023,1089,available,,,
C1089-43024,1089,consumed,2024-04-07,2024-04-27,REQ00182
C1089-43025,1089,consumed,2025-02-01,2025-02-23,REQ00216
C1089-43026,1089,consumed,2024-05-16,2024-05-27,REQ00020
C1089-43027,1089,consumed,2024-11-21,2024-12-19,REQ00216
C1089-43028,1089,consumed,2025-05-08,2025-05-11,REQ00182
C1089-43029,1089,consumed,2024-01-19,2024-02-08,REQ00216
C1089-43030,1089,consumed,2025-04-04,2025-04-17,REQ00216
C1089-43031,1089,consumed,2024-08-26,2024-09-12,REQ00216
C1089-43032,1089,consumed,2024-01-14,2024-01-22,REQ00020
C1089-43033,1089,consumed,2025-09-23,2025-10-18,REQ00020
C1089-43034,1089,consumed,2024-11-12,2024-11-20,REQ00216
